flyid,name,waterGRN_75Hz
720575940606002609,water_L_1,75.06666666666666
720575940611549902,,0.06666666666666667
720575940611858906,,40.166666666666664
720575940612579053,water_L_2,71.86666666666666
720575940612648106,,50.43333333333333
720575940612950568,water_L_3,75.23333333333333
720575940613786774,water_L_4,74.26666666666667
720575940613898449,,0.36666666666666664
720575940613996959,water_L_5,72.63333333333334
720575940614128691,,2.433333333333333
720575940614467751,,0.03333333333333333
720575940614483879,,2.2666666666666666
720575940616103218,,78.8
720575940616167730,,2.033333333333333
720575940616177458,water_L_6,72.96666666666667
720575940616673366,,1.6333333333333333
720575940617593233,,4.2
720575940617755220,,2.033333333333333
720575940617857694,water_L_7,73.3
720575940618696989,,7.0
720575940618936710,,2.033333333333333
720575940619588568,,14.3
720575940619696731,,9.1
720575940619973712,,8.433333333333334
720575940620061793,,34.36666666666667
720575940620260773,,22.1
720575940620441024,,0.4666666666666667
720575940620445062,,73.33333333333333
720575940620633070,,10.966666666666667
720575940620874757,,1.1
720575940621329328,,0.03333333333333333
720575940621771041,,3.1333333333333333
720575940622335197,,3.1666666666666665
720575940622486922,water_L_8,76.4
720575940622541005,,4.466666666666667
720575940622902535,water_L_9,74.96666666666667
720575940623260415,,0.43333333333333335
720575940623617973,,9.166666666666666
720575940624014483,,2.2333333333333334
720575940624247787,,14.7
720575940625203504,water_L_10,71.9
720575940625861168,water_L_11,74.53333333333333
720575940626191306,,1.7333333333333334
720575940627404858,,3.1666666666666665
720575940627419155,,17.733333333333334
720575940627582724,,29.166666666666668
720575940627679765,,35.63333333333333
720575940628478736,,70.56666666666666
720575940628784066,,6.3
720575940629852866,water_L_12,73.56666666666666
720575940629888530,,63.86666666666667
720575940630166583,,33.06666666666667
720575940630347628,,22.466666666666665
720575940630553415,water_L_13,72.76666666666667
720575940630689644,,3.8666666666666667
720575940630996055,,0.26666666666666666
720575940631309866,,13.433333333333334
720575940631898285,water_L_14,77.3
720575940632648612,,60.166666666666664
720575940632877869,,36.233333333333334
720575940633170969,,52.0
720575940633277209,,0.06666666666666667
720575940633356883,,0.16666666666666666
720575940634796536,water_L_15,75.1
720575940635172191,water_L_16,72.66666666666667
720575940636053678,,0.3333333333333333
720575940637763135,,12.366666666666667
720575940638103349,,0.3333333333333333
720575940639198653,,0.2
720575940639274147,,80.93333333333334
720575940640032600,,0.03333333333333333
720575940641366517,,53.36666666666667
720575940644965399,water_L_17,73.9
720575940652580086,,0.9666666666666667
720575940655014049,,52.266666666666666
720575940660292225,water_L_18,72.6
